Comment,Label
இது படம் இல்லை இதிகாசம்.... பலர் மனதில் உள்ள அதீத உணர்வின் வெளிப்பாடு  இப்படம் திரைக்கு வந்தாலே 100 நாள் ஒடியதற்கு சமம்..,NON_HATE
Padatha ippdi vithiyasama nalla tharamana kathai padama edugada nonaigala!!!,NON_HATE
Atlee vantha film'la irunthu aattaya pottan paathan.. Vara pora film'la irunthu kudu aattaya pottu irukkan... Thalaivan from future  altee na,NON_HATE
All the best from karnataka king D BOSS Fans,NON_HATE
"பரியேரும் பெருமாள், அசுரன் படங்களை எற்றுக் கொண்ட நாம் இந்த படத்தையும் ஏற்றுக் கொள்ள தான்  வேண்டும்.",NON_HATE
சிறுத்தைகள் கதறி கொண்டு இருக்கின்றார்கள்.   வளவனின் தம்பிகளுக்கு இந்த படம் சமர்ப்பணம். படம் வெற்றி அடைய வாழ்த்துக்கள்.,HATE
Video ellam vendam anna wait daaa,NON_HATE
தேவன் என்றாலும் விட மாட்டீங்களா..? தெற்குச்சீமையில கொந்தளிக்கப்போறாங்க... பார்த்து....,HATE
Movie OK Surya OK but selvaragavan is big problem,HATE
Theme song same like thala nerkonda paarvai 🤔,NON_HATE
வாணிய செட்டியார் சமுதாயம் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்....,NON_HATE
Enna kadha ... puriyala ... yaarachu explain panna mudiyuma,NON_HATE
U're lie lie lieing   Avara cntrl panunga plzzzz like cntrm pana mudyathu,NON_HATE
Ippo enna panna porum??? Sweet sapida porom..Vera level,NON_HATE
I m frm Karnataka I m big fan of Thala rocking,NON_HATE
Oru ponnuku anji purushan...indha madiri jaadi la yepdi da ponnu yedukureenga.. chaii,HATE
Akshay Kumar fans hit like,NON_HATE
58k dislike pottavan tha kadasi vasanthuku vekka padanum,HATE
Will hit 6m today.. Thalaivare ellarayum cinemala pudikum but ungala real life la pudikum...,NON_HATE
Sariya na concept  movie block buster aga tirunelveli KONAR payaluka sarbaga valthukkal,NON_HATE
Oru doubt-u... Athuyan mersal padathuku.....oru Mari then....thala padtthuku orumari....? Na unga mala oru nalla mariyatha irruinthu..... But.....,HATE
Pa Ranjith...Thiruma  sunni avarkalauku  intha padam samparpanam    Enga v2du ponnuku  nagathan  da kaaval,HATE
20days un darbar after 20dyas en Thalaivar darbar,HATE
27 Trending Malaysia From Malysia Thalapathy Vijay Anna Fan,NON_HATE
Dislike pottu kadupetararu my Lord,HATE
"Good trailer , padam pakkanum nu thonavekudhu",NON_HATE
Im from karnataka im kannadiga. Im big fan of kannada super star DARSHAN and also big fan of thala AJITH. super trailer,NON_HATE
Vijay Kumar i'm waitting for you!! :),NON_HATE
Silaiyai udaikalam sinthanayaium sithanthayum azhika mudiyathu power full dialogue,NON_HATE
Super love you jayam Ravi anna,NON_HATE
Waiting waiting waiting waiting waiting waiting waiting waiting waiting waiting waiting waiting waiting waiting waiting waiting waiting waiting waiting waiting,NON_HATE
ha ha ha ha I'm waiting!!!!,NON_HATE
Superb Kangana mam you are unstoppable,NON_HATE
Ennam silla Nimidangalil big boss losliya promo first varum,NON_HATE
"Blacksheep : ayazzz ,,kutty moonji fans like. ..",HATE
Pacha thewdiya mavan rasini  Nalla Jalra Adinga da TN Naaingala,HATE
Dei yenda inu trending la varala. Evan pakra velada ithu,HATE
"13 million views,264 k likes,74 k subscribe,16 k comment",NON_HATE
Padam blockbuster hit  Endha oru sandhegamum illai  Surya Anna masss,NON_HATE
Edhuku da music ah COPY adikerenga🤯🤯🤯,HATE
Make it 8 Milion views,NON_HATE
iruku sirapana tharamana sambavam iruku best of luck kaapan whole team kv aanand such a great work surya mass,NON_HATE
thala mass da otha thalaya pathi yaravathu thappa pesininga savandipan,HATE
நாடக காதலை கிழித்தெறியும் மோகன் ஜி அவர்களுக்கு வாழ்த்துக்கள்....,NON_HATE
"en Siva movie villans lam avanungale Hero ku buildup ethuranunga... slow trailer, better dhaan...",NON_HATE
Super Star soldra WOOOW Vera Level la iruku superrrrrb,NON_HATE
1:20 Anila kalaaija mathiri irukku,NON_HATE
Yaru ya ivaru vayasa agadha age stops for rajnikanth,NON_HATE
பல நாட்களாக எதிர்பார்த்த ஒரு திரைப்படம் போல உள்ளது,NON_HATE
Suriya paduthula villan kundiya valichu nakkuvan,HATE
Vettiya like poda vandhavan inga like podunga,NON_HATE
யாதவர்களின் சார்பாக படம் மாபெரும் வெற்றியடைய வாழ்த்துக்கள்,NON_HATE
Iruku sambavam iruku #bgm verithanam #U1 1:04,NON_HATE
Last scene sema...... nan arasiyaluku varuvathuuuuu uruthiiii.,NON_HATE
Ayyo like button one dhana irukku na ena panuven,NON_HATE
Evalo vaatti paarthalum 11M views mela earamatinga they,HATE
Agalathey paatu kku aprum vanthavanga like aa pottu viduunga nu comment panna vanthavanga oru like a podunga,NON_HATE
La la la La la la la Surviva  Best music  album of Ajith in recent years,NON_HATE
#Veraaaa levellll #Thalaivaaaaaaaaaaaaaaaaaaaaaaa #Suriyaa anna Fanss hit Likessssss,NON_HATE
Adaeiii tamil telugu hindi nu podra athu inna Hindi uh first potruka hindi tamil Telugu nu potruka raschal,HATE
Misskin magic   piano,NON_HATE
இது நம்ம படம்  வாழ்த்துக்கள் தெரிவிப்பதற்கு பதிலாக படத்தை வெற்றி விழா காண வைக்க வேண்டும் அதுவே அடுத்து வரும் வன்னியர் மகன் திரை படத்திற்கும் பெரிய மன தைரியத்தை தரும்,NON_HATE
Indha Diwali peria Sambavam pannum pola Kaithi Karthi attitude,HATE
90's Thalaivara thirupi thandaduku BIG thanks to Karthik Subburaj,NON_HATE
She looks more like SMRITI IRANI...lol,NON_HATE
Thala i love  you 🤩🤩,NON_HATE
பெண்மையை போற்றும் படம்... Super movie like,NON_HATE
திரைப்படம் வெற்றி பெற தமிழர் குடிகள் சார்பாக மனமார்ந்த வாழ்த்துக்கள்,NON_HATE
En thalaivan Batman key taughf kudupan polayae,HATE
Marana mass!! Thalaivar fans hit like.....,NON_HATE
Football padama ille pei padama ??,NON_HATE
ஆனால் எனக்கு செல்வராகவன் மேல் தான் பைத்தியம்.....,NON_HATE
Ivalom mokka movie naa ithu vare pakkale,HATE
731 k  likes reached aairuku pangalingala adichi thookalamaa,NON_HATE
after 12million views.... vijay Anna fans:-  41k dislikes/haters:-,NON_HATE
Bigil aadhu mairadhu ...... Kaithi Vera lvl,HATE
marana mass movie  I Am Waiting ...,NON_HATE
Thala movie kaga marana wait pandravanga like pannunga  enna Na soldrathu thala Fan's,NON_HATE
Aug 8 ku wait panravanga mattum like pannunga,NON_HATE
Kotha trailer ah da idhu.Idhu theriyama Enka Thalapathy kooda Indha director sernthutane... Thalapathy image damage panna poran mattum theriyudhu....,HATE
Adei 97K views 107K likesa da,HATE
பொள்ளாச்சி உண்மை சம்பவத்தையும் யாராவது படமாக எடுக்க வேண்டும். நாடகக் காதலால் பெண்கள் பாதிக்கப்பட்ட அண்மை சம்பவம் அதுவே.பெரிய அளவுக்கு விழிப்புணர்வை ஏற்படுத்தும்.,NON_HATE
உடனே பாடத்தை நிர்த்து   அந்த முகம் இல்லைஇந்த 🤦 முகம்,HATE
Super super super super super super super Vikram variyan da,NON_HATE
Karumam Maari irukku Ajith oda dialogue delivery,HATE
Jayalalitha va katta sonna deepa amma va kamchirukingalada.. iduku deepa amma vaya nadika vechirukalam,HATE
Enga appa miltry da _oodi oliyava solluvaa:surya verithanam,NON_HATE
Mass thalaivaa Sk,NON_HATE
Dei enra ithu  🤣 🤣,HATE
Super 2000 kits like this movie,NON_HATE
Visvasamana rasigarkal irukura varaikum entha sichuation num vetri than.,NON_HATE
Ippadi neraya neraya neraya.......manda fulla narachu pochu...idula punchu...vera lvl trailer,HATE
Amma va vachi edukum pothu vijay mokka ya eduthu iruntha mavane ne gali,HATE
bairava confirm ah kabali record ah break pana pothu,HATE
Yaar pannalum thappu than..idula saathi.lam aparam than..pollachi issue pannavanga yaru...first ponnuku ava thirumatha pathi mudivu edukara urimaiya avakitta kodunga...unga saathi verikku ipadi yellarum thappa katti..saathi veri.ya thundathinga...Thalith.nu varum pothu mattum yeppadi matra jathi onnu serringa.nu puriyala..,NON_HATE
Kaithi movie review pathudu trailer pakkuravnga hit like,NON_HATE
Super vijay anna as i like pavan anna too in telugu,NON_HATE
thalapathy tha mass pakka  aduchuka allea ella thalapathy anna fan nu sollikaraku enaku romba happy ah eruku,NON_HATE
Vera level la iruku... Waiting for release,NON_HATE
vasul mannan in tamil cinema histry,NON_HATE
Who felt like #ASURAN getup? For KARTHI Like me?,HATE
வருகவருக....பாண்டிசேரி வன்னியர் சங்கம் சார்பாக படம் வெற்றிபேற எனது நெஞ்சார்ந்த வாழ்த்துகள்.......,NON_HATE
Udhayanidhi anna ungaluku oru Hit kedachuruku all the best,NON_HATE
"Adhu Komali Illa Idhu Coma-Li(Coma-Coma Survivor,Li-Bruce Lee)",HATE
"Hindi la amitabku fight illa, Tamil Ajith ku la fight irruku",NON_HATE
"Jayam Ravi eppothum tharamana padangalaye tharuvaar...,kandippa social msg irukum...",NON_HATE
Idhu oru padam poda punda pasangala...ithuuuuuu,HATE
What a trailer.. bollywood lol.,NON_HATE
Adhi looks like kidhuku koodhi in thumbnail,HATE
"Goosebumbs elam varalee ,,, bhayam than varuthu.. suriya sir kadichiruvar pol irukk",NON_HATE
Thala   nee  mass  Thala,NON_HATE
30 வருஷங்களித்து மொதோ தடவையா இந்தப்படத்தை பார்த்தே தீருவேன்...,NON_HATE
Suriya fans like podungo! Ngk and kaapan now...,NON_HATE
ஒன்னு படத்தோட பேரை மாத்துங்க.இல்லைனா படத்தை வௌயிடாதீங்க.எதார்த்தமாக படக்மெடுக்காம வியாபார நோக்கத்திற்காக எடுக்கப்பட்ட படம் தேவையா?எப்படியும் முக்கியப்புள்ளிகளைப் பற்றி படத்தில் காட்சிகள் இருக்காது.இதுவந்தா என்ன..?வரலைனா என்ன..?,HATE
