Comment_clean,Label_id
youtube blanna puluwan resolutions eka 360p ද??,0
அடங்க மறு செய்யின்ன அறு குருப் 🤣🤣,0
chiyaan in k. k mass mass mass mass mass mass mass mass mass  chiyaan veriyan suthamalli chiyaan boys,0
அடங்க மறுத்தா அறுத்து போட்றுவோம்.  டெடிகேட் டு பா ரஞ்சித் மற்றும் திருமா..,1
kalin free neda dunne,0
"intha trailer, intha bgm kum 5785 dislike ah.. neengalam enga irundu da varinga",1
கமுதி மேலராமநதி தேவேந்திரகுல மக்கள் சார்பாக வாழ்த்துக்கள்,0
"enrum thala ajith,  eppavum ajith, ethilium ajith, ajith ajith ajith ajith ajiththan",0
"its good dilmika herath """"bayalog"""" is better",0
s3 vanthalum inga views therikuthu mass thalaivaa,0
vada chennai 2mari irukkum  jolly,0
",mudal da lasith life eka ..",0
vera level thala  u r rock,0
balamuko paya 24k athulatha free hambeida kiyala..,0
pandey suprpaa.. onakku hero vesam maasaa varudhuppa,0
தமிழ்நாடு வாணியர் பேரவை சார்பாக படம் வெற்றி அடைய வாழ்த்துக்கள்,0
access for hd (high-definition) television channels? please add batz nikz tv titanium package?,0
amithap patchan acting ivaruku koncham kooda set agala .. acting koncham change pannirukalam,1
youtube unlimited 30day pack eka gehuwa eth dwas 5i data kapagannawa ai ehema krnne??,0
mage post paid sim eka eka pre paid ekata marukaranna puluwanne,0
looking strikingly similar to jayalalitha #kanganaranaut #thalaivi,0
தஞ்சாவூர் டெல்டா பசங்க சார்பில் வரவேற்கிறோம் அம்மையப்பன் வன்னியர் சங்கம்,0
nan vantha rajavathan varuven str vera lavel,0
"ngk and kapaan, surya's feast, ready guys",0
kangana looking so cute in first look,0
tamil nadin prachanai enna ventral ellorum sogamaaga ullaargal ellorkum  attitude problems ulladhu  idharku ore vazhi shivanai vazhibaduvadhu dhaan  om namah shivaya  shivanai (manidha uruvil ungal arivil) ninaithaale ella thunbamum mannai poi vidum,0
avurudulk done,0
oh jaathi veri pudicha sallinga ellaam get-together panradhuku oru padam ah.. semma.. i support this movie,0
massukke peruma  da  rajini  enna  pannalum,0
trust me : padatha already pathutu vanthu thirumba indha trailer ah parunga. thirumba  thirumba rasichu papeenga.,0
only down side is that u can't get the max use with 4g networks and 8gb storage isn't enough when u don't manage your storage wisely.,0
..man 3g speed ekka dan hitiye ..issara niyamata thibba ..dan whats app msg ekkak yanna ..lotanawa..mokkadda une gerholdlata.,0
"""#signal නැතෝ,, embilipitya, kolambage ara,, sankapala are,,""",0
true lines - kola gaandula iruken mavane kollama vida maatten  warning for all politicians by people,0
dn gerhold walata signal na issarana nm 3g hri tybna dan ekath na,0
රට වටේ ජනතාවගේ මුදල් කාබාසිණියා කරන රටේ ජනතාවගෙන් යැපෙන මේ වගේ ආයතන වල ගුණාත්මක බව ගැන රටේ ජනතාවට තියෙන්නේ ප්‍රශ්නයක්..,0
வீர முத்தரையர் முன்னேற்ற சங்கம் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்..,0
h.vinoth after 5 years gundu thaayoli name changed our ajith movie.. #siruthaisivaa..,0
ashok selvan kaaga trailer pathavanga yellam like podunga,0
"makkal selvan,str,handsome arvindsamy,arun vj sema mass",0
"verithaname illama verithanam ndu oru paatu vanthiche, avanuhalukku intha verithanatha kaatanum. bgm vera level..",1
semma vera level chiyaan anna than mass,0
enada ithu 10 times pathuten salikkave illa inum pakka thouthe..🤔🤔,0
sariyana mokka vaanka poraaru suriya sir gowthum sir kita ponha.. marupadium varalaam,1
500k likes in one day? like if you agree,0
70 க்கும் மேல பாத்தாச்சு. கருப்பு சட்டையை கதற விட்டானுங்க..,0
apo poor coverage,0
yow hip hop uh unaku mattum epdiya ipdi heroine kedaikudhu,0
வாவ் வாவ் ..super star.. santhosathala haeart nindidum pola erkku.!! super super,0
tharamana trailer.. perumaiya sollikilam  surya anna fanda..eagerly waiting thalaivaa,0
shraddha shrinath fans from karnataka hit like here..,0
"மோகன் ஜி.. செருப்பை எங்க வைக்கணும், சீப்பை எங்க வைக்கணும்னு நம்மளுக்கு சொல்லிகுடுத்து வளர்த்திட்டாங்க..! ரெண்டுக்கும் வித்தியாசம் தெரியாத நாய்க குறைக்குது.. 🤣🤣",1
sk anna fans hit like,0
thank you so much batz. batz is the most trusted service..,0
remake of pink? enna koduma da,1
කස්ටම කෙයා එකට 60 පාරක් විතර කතා කරා.,0
colourful,0
ragama technical manager ganan ganneth ne,0
all blacks haka comeing zoon . . .,0
i hope that i am not going to be cheating by service provider again..,0
#mani sir  multi  stars movie,0
sudesh tharaka chek this man,0
lite ah basaa filim mathiri irukku semmaa,0
බාටෙල් quiz තරඟයට සහභාගී වී ලක්ෂ ගණන් තෑගී දිනාගන්න.,0
ඔන්න එකමත්තෙක රටක හාවෙක් & ඉබ්බෙක් හිටියලු.,0
dai ennada yogi babu mudiya kanom pavamya antha manusan,0
first day frist show  i'm waiting  தரமான சிறப்பான சம்பவம் இனிமேல் தான் நடக்க போகுது,0
antha alavuku elam onum ela nu nenaikuravanga like panunga.,1
mass i am waiting..  thalapathy fanz,0
verimaran  and  dhanush makes best pair,0
suriya anna mass sema mass tesar vara leval,0
suriya fans ninecha 10m views easya vandudum frd ena readyaa,0
vera level trailer goosebumps nadippin nayagan suriya u1 bgm vera level,0
ellam avan seyal  movie mari erukumoo..,1
"indha padathai anbumaniyum , ramadoss, maridoss, rangaraj paday, rj balaji, yg mahe, seeman thumbis, admk adimais, bjp and rss karan parathu hit seiya vendum, neengal seiveergala, neengal seiveergala",0
kongu. vellalar .muthaliyar  சார்பாக வாழ்த்துகிறோம்,0
excellent..,0
"added extra gb through the portal, does not appear to be added.",0
"இந்த படம் ரிலீஸ் ஆன முதல்நாள் முதல்காட்சி.. என் வன்னியர் சங்கம் டி சர்ட் போட்டுக்குனு போய் பாப்பேன்டா.. பா.ரஞ்சித் போன்ற இயக்குனர் இயக்கும் படம் சமூக படம் என்றால்.. இதுவும் சமூக படம்..அது சாதி படம் என்றால்..இதுவும், சாதி படம் தான்..படம் வெற்றி பெற வாழ்த்துக்கள் மோகன் சத்திரியன்..",0
but paying bill is hardly 🙄,0
45k unliked peoples rapest iruppanga athu thaan unlike pottu irukkanga,0
inimel nanga soluvom da ..theri da..,0
waiting hopefully,0
தேவர்கள் சார்பாக வெற்றி பெற வாழ்த்துக்கள்,0
superr a like from kerala,0
சீமான் தெண்ட கிழிய பேசினது எல்லாம் படம் வந்துகிட்டு இருக்கு,1
thala marana mass kolaveri waiting thala,0
petta  trailer trending la varalaya..,1
"punch dialogues laam vera level,pakka mass",0
very good..ippadi padangal neraya varanum..appothaan namma tamilnatla irukura karuppu satta poattu vaela illama suthura pundainga thirunthum..eppadiyum oru naal thirunthithaan aaganum..vaera vali illa..,1
play the latest games and win #slgl,0
serotama kalin signal powerful karala hitiya nm hodai neda ayubowanda,0
pure verithanam bgm semma  kaithi diwali thaan🤩🤩,0
massive visual extravaganza .proud moment to indian cinema,0
maranakaa kaatu kattitanga ajith fans pongal release avumada kusuvasaa,0
ஜாதி கட்சி தலைவர் எல்லாரையும் முழிக்க வைத்துவிட்டார் எல்லாரும் அவர் வழியை பின்பற்று கின்றனர். வினை விதைத்தவன் வினை அறுப்பான்.தர்மம் வெல்லும்.,0
50k  views but 91k likes podu,1
dsp la arrear vachavanga like here.,0
enga appa military da goli velayada va solli tharuvan..semma dialogue suriya veriyans..hit like,0
